record_id,method_id,seed,n_photons,success,failure_reason,runtime_s,truth_d_start_um2_s,truth_d_end_um2_s,estimate_d_start_um2_s,estimate_d_end_um2_s,log_endpoint_squared_error,curve_relative_rmse,endpoint_coverage,prior_used,simulation_truth_used_by_estimator
target_072,oa_hb_tpm_map,539351732,469,True,,0.18590254499576986,45.28626376381407,91.71809016015989,38.02035490530643,88.8209034137121,0.01580700052754984,0.10445709896982291,1.0,True,False
target_073,target_only_event_qmle,373358568,513,True,,0.19877086800988764,36.05241870591252,63.08435983595851,30.780672780727482,39.883133302133466,0.11761574906511676,0.2702571818305123,1.0,False,False
target_073,oa_hb_tpm_map,373358568,513,True,,0.1999331379774958,36.05241870591252,63.08435983595851,39.61822734253994,61.56628644923767,0.004744359190602502,0.05083025054369092,1.0,True,False
target_074,target_only_event_qmle,1340575815,447,True,,0.21946791501250118,51.726336346660744,102.8923789134928,17.157950339148098,62.03230295964955,0.7368944280449816,0.5516658754719644,0.5,False,False
target_074,oa_hb_tpm_map,1340575815,447,True,,0.2388941099634394,51.726336346660744,102.8923789134928,33.21030258195765,68.09307436533169,0.18337711802882284,0.3481828440421275,1.0,True,False
target_075,target_only_event_qmle,1686549355,434,True,,0.19512200297322124,37.51403708908039,79.75057152064831,64.25790923760532,20.462401461689662,1.0700521915068075,0.4719696998730048,0.5,False,False
target_075,oa_hb_tpm_map,1686549355,434,True,,0.17625335091724992,37.51403708908039,79.75057152064831,50.061591269751816,61.59018029723869,0.07501300229752408,0.1651054088596597,1.0,True,False
target_076,target_only_event_qmle,1992104019,462,True,,0.22486053896136582,35.6703214467422,91.92819194323529,10.499013723156034,86.11536910067093,0.7500439363346912,0.4815052400620645,1.0,False,False
target_076,oa_hb_tpm_map,1992104019,462,True,,0.18375610595103353,35.6703214467422,91.92819194323529,37.06154540845341,71.97730204952441,0.03066045526443712,0.12057000218643887,1.0,True,False
target_077,target_only_event_qmle,1645857430,451,True,,0.20084646402392536,47.150374618587506,91.04021196025629,65.37239098628997,57.174627043648975,0.1615867857911838,0.222948606510143,1.0,False,False
target_077,oa_hb_tpm_map,1645857430,451,True,,0.18199611804448068,47.150374618587506,91.04021196025629,58.984475721246426,77.6177603819759,0.037793771339608616,0.12190625772037383,1.0,True,False
target_078,target_only_event_qmle,1838503160,517,True,,0.22253592300694436,43.0382709790278,85.38572934782152,27.037440772546447,100.52917139151755,0.12137910725143054,0.2024945993016289,1.0,False,False
target_078,oa_hb_tpm_map,1838503160,517,True,,0.30929581401869655,43.0382709790278,85.38572934782152,44.5291374780831,84.57102838295333,0.0006257951815020731,0.017826817963650557,1.0,True,False
target_079,target_only_event_qmle,2060766763,420,True,,0.19090428308118135,45.11883354208902,91.37985940754777,40.94730980947879,80.99893047324537,0.011976694450284634,0.1032528904201791,1.0,False,False
target_079,oa_hb_tpm_map,2060766763,420,True,,0.17262802401091903,45.11883354208902,91.37985940754777,50.06252467399758,81.86710889694477,0.011447247841585774,0.061975585012754915,1.0,True,False
target_080,target_only_event_qmle,1912583487,535,True,,0.24939565605018288,63.74741668988812,165.74630113901216,38.84258407145899,183.87962011443574,0.12810587821439937,0.21969390231735106,1.0,False,False
target_080,oa_hb_tpm_map,1912583487,535,True,,0.20679257600568235,63.74741668988812,165.74630113901216,56.88642516058586,106.27146903992181,0.1052564037483076,0.2509005267318102,1.0,True,False
target_081,target_only_event_qmle,669751107,496,True,,0.21544349403120577,42.18846666303326,70.16146620596875,84.09528766516198,90.73492475361624,0.270975824150227,0.6506532923540249,1.0,False,False
target_081,oa_hb_tpm_map,669751107,496,True,,0.21503116795793176,42.18846666303326,70.16146620596875,73.09103719697066,92.21435290001885,0.1883584408587921,0.5279468322373099,0.5,True,False
target_082,target_only_event_qmle,2021530116,536,True,,0.20741787005681545,53.453840093266784,93.55189309519703,75.9988272351033,36.136703269336685,0.5143142003280329,0.36033343393929,0.5,False,False
target_082,oa_hb_tpm_map,2021530116,536,True,,0.20670303096994758,53.453840093266784,93.55189309519703,62.988805315375366,65.50952397492736,0.07695296908901313,0.1604877330712071,1.0,True,False
target_083,target_only_event_qmle,144857066,537,True,,0.25057300401385874,39.88497122819978,74.42992885271134,47.91475164441338,62.97644095968558,0.030782926233149772,0.10382027312704688,1.0,False,False
target_083,oa_hb_tpm_map,144857066,537,True,,0.2079955379012972,39.88497122819978,74.42992885271134,53.25054513318103,74.26330630643376,0.041765453421458876,0.18607283238834807,1.0,True,False
target_084,target_only_event_qmle,687027744,454,True,,0.20219668501522392,42.46938835669622,119.91255108272429,215.32423577967384,24.80609882589402,2.5590241602260138,1.4155862870708247,0.0,False,False
target_084,oa_hb_tpm_map,687027744,454,True,,0.1813893299549818,42.46938835669622,119.91255108272429,74.17513581349023,68.03258241742441,0.31610173943459485,0.34229038633229697,0.5,True,False
target_085,target_only_event_qmle,1980490253,448,True,,0.3007255580741912,52.07325375257899,109.97824246841725,24.496692707842897,194.37285824014717,0.4465061459816164,0.3716727903888751,1.0,False,False
target_085,oa_hb_tpm_map,1980490253,448,True,,0.18174545804504305,52.07325375257899,109.97824246841725,48.41867775888411,96.5633844670971,0.01110821508973131,0.09749054126945546,1.0,True,False
target_086,target_only_event_qmle,538997068,501,False,d_search_boundary,0.25764352607075125,51.179234411479186,94.31085751741988,36.56196001668139,220.00000000000009,0.4152883745931238,0.592728778729079,1.0,False,False
target_086,oa_hb_tpm_map,538997068,501,True,,0.1959347310476005,51.179234411479186,94.31085751741988,63.037489274688475,96.3182689462673,0.021936190707363034,0.1375102804195188,1.0,True,False
target_087,target_only_event_qmle,1268596719,481,True,,0.1899380290415138,45.86862407412624,127.15986549340789,31.09181714449184,39.702873161407,0.7530700180759128,0.5386772134267575,1.0,False,False
target_087,oa_hb_tpm_map,1268596719,481,True,,0.19070483604446054,45.86862407412624,127.15986549340789,46.64143597137638,71.07311445412974,0.16934793671933332,0.26950497674172613,0.5,True,False
target_088,target_only_event_qmle,1422284172,574,True,,0.28583049995359033,51.6391461288972,141.6525367376022,21.832941886579576,96.28050454134765,0.4450810216862835,0.4648205026982262,1.0,False,False
target_088,oa_hb_tpm_map,1422284172,574,True,,0.2188689230242744,51.6391461288972,141.6525367376022,49.192005132832875,82.11756391033757,0.14981376236999397,0.2715237925597688,0.5,True,False
target_089,target_only_event_qmle,992753235,490,False,d_search_boundary,0.23344048508442938,59.06656274826436,97.97745414735243,38.526271089510054,220.00000000000009,0.4184548040679289,0.5407598335270215,0.5,False,False
target_089,oa_hb_tpm_map,992753235,490,True,,0.19243076094426215,59.06656274826436,97.97745414735243,58.07352115270466,117.1125799673624,0.016056716011640024,0.10558427339421761,1.0,True,False
target_090,target_only_event_qmle,1931971723,500,True,,0.2154333939542994,71.23190207311718,111.46918919602328,137.47850512513983,114.02444304886859,0.21642758719924943,0.5028746241000237,1.0,False,False
target_090,oa_hb_tpm_map,1931971723,500,True,,0.19505918805953115,71.23190207311718,111.46918919602328,96.83081454735213,105.11638478802672,0.0488536949215812,0.183761599658723,1.0,True,False
target_091,target_only_event_qmle,159769614,606,True,,0.274359914008528,41.98389205964273,86.74806276610968,12.089820159176673,80.20325454739213,0.7779924131030796,0.4893552149156611,0.5,False,False
target_091,oa_hb_tpm_map,159769614,606,True,,0.25193923397455364,41.98389205964273,86.74806276610968,33.71267093893017,73.43165287158644,0.037957482975670295,0.17590168015974236,1.0,True,False
target_092,target_only_event_qmle,1554580421,497,True,,0.2143596380483359,37.72851117905397,102.27083190226323,101.87512062315835,39.77250578155028,0.939345537106095,0.6801808127710777,1.0,False,False
target_092,oa_hb_tpm_map,1554580421,497,True,,0.19423132692463696,37.72851117905397,102.27083190226323,65.86191127633636,72.00221019516862,0.21677996590250412,0.33450340149551433,1.0,True,False
target_093,target_only_event_qmle,848052077,401,True,,0.16616610693745315,38.5521519508259,65.27296033386796,34.51559520969616,73.61020773209273,0.013340975561210097,0.06777309476532208,1.0,False,False
target_093,oa_hb_tpm_map,848052077,401,True,,0.16645758203230798,38.5521519508259,65.27296033386796,46.99856984222543,77.3499419117027,0.03403240675040246,0.20221833040352805,1.0,True,False
target_094,target_only_event_qmle,1227066580,653,True,,0.23952711198944598,54.49879129072062,82.3087334716459,14.065130174266686,140.21171240975775,1.0591798159373083,0.4699842093607033,0.5,False,False
target_094,oa_hb_tpm_map,1227066580,653,True,,0.317606579978019,54.49879129072062,82.3087334716459,38.988782495396606,89.4495551439033,0.059541449494787325,0.15512418334480932,1.0,True,False
target_095,target_only_event_qmle,1559352825,568,True,,0.2830600109882653,37.86581743873053,71.76718372101386,36.036310161311015,78.05989883854882,0.004758331033079154,0.043435936956948994,1.0,False,False
target_095,oa_hb_tpm_map,1559352825,568,True,,0.2154667229624465,37.86581743873053,71.76718372101386,44.615956883673036,79.98769481434499,0.019335229083751668,0.147275468635265,1.0,True,False
target_096,target_only_event_qmle,1028250651,417,True,,0.18792221695184708,48.35753888518232,120.09432341673997,37.12737317615169,125.54104953863136,0.0359023835513434,0.12877125509691173,1.0,False,False
target_096,oa_hb_tpm_map,1028250651,417,True,,0.17118816904257983,48.35753888518232,120.09432341673997,51.24640914527738,95.7034122876326,0.02745319519648493,0.10896210855602342,1.0,True,False
target_097,target_only_event_qmle,368432269,506,True,,0.24024622305296361,45.79955287097936,96.94990816124066,51.46728727172214,136.73507712469748,0.06592289934934624,0.2745491684988991,1.0,False,False
target_097,oa_hb_tpm_map,368432269,506,True,,0.2388850839342922,45.79955287097936,96.94990816124066,64.73055228826199,96.09603828649692,0.05988293553529712,0.2258805162066673,1.0,True,False
target_098,target_only_event_qmle,1951308967,514,True,,0.21952431497629732,50.63391259011116,68.83282510882653,37.97001411613137,35.258081074033136,0.2651926874805297,0.3826810869546304,1.0,False,False
target_098,oa_hb_tpm_map,1951308967,514,True,,0.19951116002630442,50.63391259011116,68.83282510882653,41.508226831378316,60.98832514246038,0.02706708242962143,0.14877086162958392,1.0,True,False
target_099,target_only_event_qmle,1872419558,404,True,,0.18522747291717678,44.14933537684597,98.4393449984561,98.44129154296647,48.195850355285096,0.5765254634243919,0.5178132007319818,1.0,False,False
target_099,oa_hb_tpm_map,1872419558,404,True,,0.16726801299955696,44.14933537684597,98.4393449984561,68.1550132891475,74.64773470599776,0.13253827876463367,0.25011235913638197,1.0,True,False
