method_id,k,strategy,n_patients,mean_hidden_dice,mean_hidden_hd95_px,area_curve_relative_rmse,hidden_brier,posterior_predictive_hidden_brier,hidden_area_95_coverage,area_95_interval_width_relative,trust_gate_rejection_rate,trust_score,runtime_s
hb_tpm_latent_mse,10,random,98,0.755518380645409,9.217055713938972,0.5448501437895169,0.03621871545340633,0.05803568411086282,0.6246355685131195,3.286867732232489,0.1163265306122449,0.00034140767262321814,0.028367765499658984
hb_tpm_latent_mse,10,uniform,98,0.7541577075962426,9.248644048340571,0.5434535829840756,0.036265709789051644,0.05249103540744705,0.6246355685131195,2.99609492322385,0.16326530612244897,0.00037084029018113676,0.030225753449188614
oa_hb_tpm_isotropic_prior,2,clustered,98,0.7489027380567711,9.825131428788573,0.6008470703597426,0.03762184628950693,0.05740306653386472,0.6206864564007422,1.9018940760871954,0.9836734693877551,1.2918122378119286e-05,0.038113807793231445
oa_hb_tpm_isotropic_prior,2,random,98,0.7486813448421835,9.781852700699158,0.595263142019356,0.03747140398363065,0.05704414774568709,0.6147495361781077,1.9007469377206507,0.8612244897959185,1.3973217245503449e-05,0.03821852228043558
oa_hb_tpm_isotropic_prior,2,uniform,98,0.7475546498152362,9.713369400018284,0.5791716542656444,0.036972202626722156,0.05637350402848448,0.6043599257884972,1.8587183964923895,0.05102040816326531,6.020725842453041e-06,0.04134043642291224
oa_hb_tpm_isotropic_prior,3,clustered,98,0.7491786255129678,9.882032017268388,0.6040832238366379,0.0377326567676298,0.05447798091157962,0.5945578231292517,1.769476911639926,0.8653061224489795,2.1109902773295458e-05,0.03726276879731029
oa_hb_tpm_isotropic_prior,3,random,98,0.7480485102467037,9.868093185423035,0.5982594429404432,0.03762416804437426,0.05510362532293914,0.5806608357628766,1.8348041148972098,0.5326530612244899,1.919677916536144e-05,0.03733328404095095
oa_hb_tpm_isotropic_prior,3,uniform,98,0.7479324822199654,9.818369987092966,0.598267894098909,0.037373627374442824,0.05367125336993101,0.5796890184645287,1.7765316641726097,0.05102040816326531,1.6454267896575883e-05,0.03911522055776519
oa_hb_tpm_isotropic_prior,5,clustered,98,0.7496122290280227,9.896535032538019,0.6065508974743439,0.03787818094715471,0.05185513890215324,0.41063372717508057,1.477104146044842,0.9163265306122449,7.207264183565168e-05,0.034313480143093135
oa_hb_tpm_isotropic_prior,5,random,98,0.7474603538252778,9.906499069272721,0.6059828515180079,0.03782848655341227,0.04858976776654618,0.46315789473684216,1.4200339891262264,0.5224489795918368,4.793855255901778e-05,0.03431694412803539
oa_hb_tpm_isotropic_prior,5,uniform,98,0.7470471596217075,9.88182987088687,0.6008722339762528,0.037551151598062396,0.044928899757107864,0.5220193340494093,1.3054737856651928,0.05102040816326531,4.1577402130911434e-05,0.03600931664624684
oa_hb_tpm_isotropic_prior,7,clustered,98,0.7500485893780544,9.877186167183071,0.6042297100903637,0.03801491689317076,0.05289881142350479,0.3817527010804322,1.380419345929263,1.0,8.962956599132156e-05,0.031744300361190476
